id,latitude,longitude,start,end,tot_start,tot_end
433,44.472900,-116.917000,16:10:30.8,18:48:34.7,17:25:24.9,17:27:34.3
853,36.464200,-87.379700,16:57:01.3,19:52:32.4,18:25:41.9,18:27:48.0
912,38.881700,-92.402000,16:45:33.3,19:40:11.1,18:12:13.6,18:14:55.4
947,36.464200,-87.379700,16:57:01.3,19:52:32.4,18:25:41.9,18:27:48.0
1033,44.784100,-123.338000,16:05:02.5,18:37:16.5,17:16:46.9,17:18:48.3
1037,38.881700,-92.402000,16:45:33.3,19:40:11.1,18:12:13.6,18:14:55.4
1051,38.881700,-92.402000,16:45:33.3,19:40:11.1,18:12:13.6,18:14:55.4
1397,33.993700,-81.019900,17:13:09.8,20:06:20.4,18:41:51.1,18:44:23.0
1531,35.252100,-83.187100,17:07:06.0,20:01:03.0,18:35:50.9,18:38:02.0
1532,35.252100,-83.187100,17:07:06.0,20:01:03.0,18:35:50.9,18:38:02.0
1553,36.186600,-86.785200,16:58:29.2,19:53:57.7,18:27:19.0,18:29:21.8
1564,40.817600,-96.711400,16:37:12.2,19:29:41.7,18:02:26.1,18:03:53.8
1607,32.776600,-79.930900,17:16:58.4,20:09:58.8,18:46:21.5,18:47:58.2
1608,32.776600,-79.930900,17:16:58.4,20:09:58.8,18:46:21.5,18:47:58.2
5347,43.741500,-110.587000,16:17:06.4,19:00:38.0,17:35:14.6,17:37:29.0
5349,43.585700,-110.826000,16:16:42.8,19:00:16.5,17:34:45.9,17:37:07.4
5355,43.689200,-114.353000,16:12:38.4,18:53:33.4,17:29:33.9,17:30:47.3
5385,40.838700,-96.767600,16:37:06.2,19:29:33.9,18:02:19.3,18:03:45.4
5396,38.556800,-90.307600,16:49:50.0,19:44:16.1,18:17:28.5,18:18:56.9
5521,35.632600,-83.943100,17:05:06.2,19:59:16.4,18:33:48.7,18:35:57.0
5534,43.179100,-111.038000,16:16:12.5,19:00:06.2,17:35:11.4,17:35:53.8
5535,43.808800,-110.698000,16:17:00.7,19:00:23.0,17:35:06.8,17:37:15.2
5536,43.536400,-110.741000,16:16:47.3,19:00:27.9,17:34:54.6,17:37:15.3
5537,43.704600,-110.731000,16:16:54.3,19:00:23.0,17:34:57.6,17:37:16.4
5538,43.479800,-110.762000,16:16:43.7,19:00:27.5,17:34:53.9,17:37:11.1
5539,43.466600,-112.034000,16:15:10.1,18:58:02.7,17:33:01.5,17:34:46.8
5578,35.998300,-84.264800,17:04:06.1,19:58:09.1,18:33:17.8,18:34:08.0
5624,43.497800,-110.955000,16:16:30.0,19:00:04.9,17:34:35.0,17:36:51.0
5628,43.205200,-110.411000,16:17:00.4,19:01:17.5,17:35:45.2,17:37:28.5
5727,43.652300,-108.207000,16:20:06.8,19:05:10.3,17:39:59.7,17:40:52.9
5761,44.883100,-122.992000,16:05:24.4,18:37:52.2,17:17:17.7,17:19:18.0
5762,44.726200,-122.135000,16:05:57.3,18:39:19.3,17:18:17.1,17:20:20.4
5763,44.433200,-121.913000,16:05:52.7,18:39:41.4,17:18:39.7,17:20:12.1
5770,42.843800,-106.304000,16:22:18.8,19:09:25.7,17:42:39.0,17:45:07.2
5785,40.842100,-96.682400,16:37:15.4,19:29:42.8,18:02:37.2,18:03:47.6
5789,40.791800,-96.682500,16:37:15.3,19:29:47.0,18:02:27.2,18:04:01.9
5798,40.823000,-96.712600,16:37:12.1,19:29:41.1,18:02:26.9,18:03:52.3
5800,40.857100,-96.682100,16:37:15.4,19:29:41.6,18:02:41.7,18:03:42.0
6099,35.930800,-85.475000,17:01:30.6,19:56:27.0,18:30:01.7,18:32:42.6
6117,43.462900,-110.762000,16:16:43.1,19:00:28.1,17:34:54.5,17:37:10.3
6118,43.530500,-110.747000,16:16:46.7,19:00:27.4,17:34:54.1,17:37:14.5
6119,43.814300,-111.087000,16:16:32.1,18:59:38.9,17:34:24.9,17:36:38.9
6121,38.638800,-90.286900,16:49:50.6,19:44:10.2,18:18:03.7,18:18:08.8
6123,43.485500,-110.763000,16:16:43.9,19:00:27.2,17:34:53.6,17:37:11.2
6124,44.675000,-124.067000,16:04:22.7,18:36:01.9,17:15:51.7,17:17:44.5
6125,44.674900,-124.067000,16:04:22.7,18:36:01.9,17:15:51.7,17:17:44.5
6126,44.566000,-123.276000,16:04:53.4,18:37:21.3,17:16:51.9,17:18:36.0
6127,44.568000,-123.276000,16:04:53.5,18:37:21.3,17:16:51.9,17:18:36.2
6130,44.622500,-124.045000,16:04:20.7,18:36:03.6,17:15:54.3,17:17:41.1
6131,44.622900,-124.057000,16:04:20.2,18:36:02.4,17:15:53.4,17:17:40.2
6132,44.623000,-124.058000,16:04:20.2,18:36:02.3,17:15:53.4,17:17:40.2
6140,43.160900,-111.023000,16:16:12.9,19:00:08.6,17:35:22.6,17:35:45.3
6143,43.762000,-111.073000,16:16:31.2,18:59:42.3,17:34:23.9,17:36:42.0
6396,39.473200,-94.573100,16:41:14.5,19:35:27.2,18:07:17.0,18:09:50.1
6587,43.655500,-110.717000,16:16:53.5,19:00:26.4,17:34:57.6,17:37:18.7
6694,43.909100,-114.795000,16:12:18.5,18:52:38.9,17:28:33.3,17:30:31.1
6725,44.219900,-114.937000,16:12:23.0,18:52:16.6,17:28:17.4,17:30:32.0
6742,43.640200,-108.212000,16:20:06.0,19:05:10.3,17:39:54.6,17:40:57.0
6768,38.614600,-90.283900,16:49:51.5,19:44:12.8,18:17:48.6,18:18:35.0
6784,35.017300,-83.728600,17:06:06.3,20:00:40.5,18:34:54.3,18:37:30.1
6905,35.410100,-83.362600,17:06:34.4,20:00:30.9,18:35:23.5,18:37:19.7
6952,44.957000,-124.022000,16:04:40.7,18:36:08.8,17:16:04.2,17:18:01.2
7010,43.504300,-112.055000,16:15:10.1,18:57:59.2,17:32:55.9,17:34:48.9
7011,43.830500,-112.196000,16:15:12.7,18:57:33.2,17:32:32.0,17:34:51.7
7012,43.610200,-111.700000,16:15:39.7,18:58:36.3,17:33:21.4,17:35:36.4
7013,43.506400,-112.889000,16:14:11.0,18:56:24.0,17:31:51.1,17:33:08.8
7015,43.497300,-112.044000,16:15:10.6,18:58:00.6,17:32:57.5,17:34:49.4
7020,43.878300,-111.362000,16:16:14.5,18:59:05.7,17:33:59.3,17:36:10.6
7021,43.504800,-110.773000,16:16:43.8,19:00:25.4,17:34:52.1,17:37:10.9
7171,37.255400,-88.754700,16:53:38.1,19:48:58.7,18:21:37.0,18:24:12.5
7247,44.549900,-117.422000,16:10:04.4,18:47:38.9,17:24:43.5,17:26:50.0
7248,44.496500,-117.368000,16:10:05.0,18:47:45.4,17:24:45.4,17:26:55.0
7249,44.444900,-117.325000,16:10:05.0,18:47:50.8,17:24:47.1,17:26:58.3
7250,44.008800,-116.942000,16:10:07.4,18:48:38.4,17:25:34.0,17:26:58.8
7251,44.574800,-118.493000,16:09:03.3,18:45:43.3,17:23:09.9,17:25:18.5
7260,44.392300,-121.194000,16:06:27.1,18:40:56.7,17:19:35.7,17:21:09.2
7343,32.816700,-79.881500,17:17:02.4,20:09:58.5,18:46:14.4,18:48:09.0
7569,35.373700,-83.225000,17:06:54.6,20:00:46.7,18:35:47.0,18:37:35.5
7570,35.348700,-83.208600,17:06:58.1,20:00:50.8,18:35:48.9,18:37:41.8
7633,34.849900,-82.814900,17:08:17.5,20:02:18.0,18:36:58.6,18:39:34.7
7802,44.885100,-122.995000,16:05:24.4,18:37:51.9,17:17:17.6,17:19:17.8
7803,44.565500,-123.279000,16:04:53.2,18:37:21.0,17:16:51.8,17:18:35.7
7813,45.007300,-124.009000,16:04:44.1,18:36:10.5,17:16:09.1,17:18:02.3
7814,45.197400,-123.963000,16:04:57.2,18:36:16.6,17:16:39.0,17:17:55.0
7818,45.200800,-123.200000,16:05:32.7,18:37:32.8,17:17:42.6,17:18:46.1
7819,45.201200,-123.201000,16:05:32.6,18:37:32.7,17:17:42.6,17:18:46.0
7820,44.982700,-122.995000,16:05:29.9,18:37:52.4,17:17:24.9,17:19:17.9
7821,45.055500,-123.493000,16:05:10.6,18:37:02.6,17:16:53.5,17:18:39.3
7822,44.840600,-123.008000,16:05:21.3,18:37:50.3,17:17:14.2,17:19:15.9
7823,44.667700,-123.057000,16:05:09.3,18:37:44.4,17:17:06.1,17:19:03.1
7975,39.099700,-94.578600,16:41:18.4,19:35:58.9,18:08:34.8,18:09:10.4
7985,44.558400,-122.829000,16:05:14.3,18:38:07.1,17:17:24.9,17:19:11.6
8013,34.000400,-81.000100,17:13:12.0,20:06:21.3,18:41:53.5,18:44:24.0
8015,34.684300,-82.812600,17:08:27.0,20:02:35.9,18:37:12.0,18:39:51.6
8016,34.684300,-82.812600,17:08:27.0,20:02:35.9,18:37:12.0,18:39:51.6
8017,34.684300,-82.812600,17:08:27.0,20:02:35.9,18:37:12.0,18:39:51.6
8018,34.684300,-82.812600,17:08:27.0,20:02:35.9,18:37:12.0,18:39:51.6
8019,34.684300,-82.812600,17:08:27.0,20:02:35.9,18:37:12.0,18:39:51.6
8020,34.684300,-82.812600,17:08:27.0,20:02:35.9,18:37:12.0,18:39:51.6
8021,34.684300,-82.812600,17:08:27.0,20:02:35.9,18:37:12.0,18:39:51.6
8022,34.684300,-82.812600,17:08:27.0,20:02:35.9,18:37:12.0,18:39:51.6
8023,34.684300,-82.812600,17:08:27.0,20:02:35.9,18:37:12.0,18:39:51.6
8024,34.684300,-82.812600,17:08:27.0,20:02:35.9,18:37:12.0,18:39:51.6
8025,34.684300,-82.812600,17:08:27.0,20:02:35.9,18:37:12.0,18:39:51.6
8026,34.684300,-82.812600,17:08:27.0,20:02:35.9,18:37:12.0,18:39:51.6
8027,34.684300,-82.812600,17:08:27.0,20:02:35.9,18:37:12.0,18:39:51.6
8028,34.684300,-82.812600,17:08:27.0,20:02:35.9,18:37:12.0,18:39:51.6
8029,34.684300,-82.812600,17:08:27.0,20:02:35.9,18:37:12.0,18:39:51.6
8030,34.684300,-82.812600,17:08:27.0,20:02:35.9,18:37:12.0,18:39:51.6
8031,34.684300,-82.812600,17:08:27.0,20:02:35.9,18:37:12.0,18:39:51.6
8047,43.620200,-110.737000,16:16:50.7,19:00:25.4,17:34:54.9,17:37:16.8
8120,38.958100,-92.356600,16:45:37.3,19:40:08.7,18:12:16.0,18:14:55.0
8200,39.768600,-94.846600,16:40:40.8,19:34:32.0,18:06:24.6,18:09:04.9
8338,39.091100,-94.415500,16:41:37.1,19:36:17.5,18:08:35.8,18:09:50.8
8340,38.576700,-92.173500,16:46:06.1,19:41:03.2,18:13:05.8,18:15:36.7
8428,42.831000,-108.730000,16:18:58.9,19:04:46.5,17:38:57.0,17:40:07.3
8429,43.024400,-108.381000,16:19:32.6,19:05:18.5,17:39:01.2,17:41:16.4
8475,35.435100,-83.360200,17:06:33.5,20:00:28.4,18:35:24.9,18:37:14.5
8589,35.600700,-83.508800,17:06:05.3,19:59:57.8,18:35:10.1,18:36:25.0
8590,35.600700,-83.508800,17:06:05.3,19:59:57.8,18:35:10.1,18:36:25.0
8633,43.684000,-114.333000,16:12:39.5,18:53:35.7,17:29:36.4,17:30:48.5
8634,43.684000,-114.333000,16:12:39.5,18:53:35.7,17:29:36.4,17:30:48.5
8635,43.684000,-114.333000,16:12:39.5,18:53:35.7,17:29:36.4,17:30:48.5
8636,43.684000,-114.333000,16:12:39.5,18:53:35.7,17:29:36.4,17:30:48.5
8637,43.684000,-114.333000,16:12:39.5,18:53:35.7,17:29:36.4,17:30:48.5
8638,43.684000,-114.333000,16:12:39.5,18:53:35.7,17:29:36.4,17:30:48.5
8639,43.684000,-114.333000,16:12:39.5,18:53:35.7,17:29:36.4,17:30:48.5
8640,43.684000,-114.333000,16:12:39.5,18:53:35.7,17:29:36.4,17:30:48.5
8641,43.684000,-114.333000,16:12:39.5,18:53:35.7,17:29:36.4,17:30:48.5
8642,43.684000,-114.333000,16:12:39.5,18:53:35.7,17:29:36.4,17:30:48.5
8649,39.768600,-94.846600,16:40:40.8,19:34:32.0,18:06:24.6,18:09:04.9
8650,44.363100,-121.147000,16:06:28.0,18:41:01.7,17:19:42.2,17:21:08.4
8651,34.000700,-81.034800,17:13:07.3,20:06:18.4,18:41:48.7,18:44:20.6
8690,43.840200,-110.506000,16:17:16.2,19:00:43.5,17:35:30.8,17:37:30.1
8757,36.547900,-85.500600,17:01:00.1,19:55:20.2,18:29:54.6,18:31:02.0
8759,43.488600,-112.036000,16:15:10.8,18:58:01.8,17:32:59.0,17:34:49.3
8782,43.826000,-111.790000,16:15:41.5,18:58:19.2,17:33:12.4,17:35:31.5
8788,35.287300,-83.196500,17:07:02.9,20:00:58.4,18:35:49.6,18:37:54.9
8790,34.333300,-82.388500,17:09:44.2,20:03:49.6,18:38:37.9,18:41:10.5
8853,39.099700,-94.578600,16:41:18.4,19:35:58.9,18:08:34.8,18:09:10.4
9062,44.724500,-122.189000,16:05:54.6,18:39:13.7,17:18:12.8,17:20:16.0
9065,44.408300,-122.645000,16:05:15.1,18:38:25.2,17:17:51.8,17:19:02.6
9066,44.406300,-122.213000,16:05:36.3,18:39:10.1,17:18:21.6,17:19:40.7
9067,44.436200,-121.937000,16:05:51.6,18:39:38.9,17:18:37.7,17:20:10.5
9088,42.747300,-104.514000,16:24:51.6,19:12:55.0,17:46:10.1,17:48:11.5
9146,36.488400,-87.839000,16:56:01.7,19:51:45.2,18:25:15.5,18:26:16.6
9184,36.163900,-86.783800,16:58:30.3,19:54:00.1,18:27:23.5,18:29:21.1
9453,42.692800,-104.205000,16:25:17.8,19:13:33.2,17:46:46.5,17:48:45.4
9454,42.720300,-105.311000,16:23:40.9,19:11:25.9,17:44:30.0,17:46:56.3
9455,42.795800,-105.355000,16:23:39.0,19:11:16.7,17:44:27.1,17:46:47.7
32961,37.099900,-88.689400,16:53:51.6,19:49:20.5,18:22:04.3,18:24:24.1
32962,37.079100,-88.680100,16:53:53.5,19:49:23.5,18:22:08.4,18:24:25.4
32963,37.058300,-88.654900,16:53:57.4,19:49:28.1,18:22:14.0,18:24:29.2
32965,36.644500,-87.437200,16:56:46.8,19:52:08.6,18:25:08.4,18:27:39.2
32968,36.648700,-87.351700,16:56:57.6,19:52:16.4,18:25:16.6,18:27:51.5
32969,36.665600,-87.441500,16:56:45.5,19:52:06.1,18:25:05.2,18:27:38.1
32971,36.664300,-87.442900,16:56:45.3,19:52:06.1,18:25:05.3,18:27:37.9
32972,36.657200,-87.441200,16:56:45.8,19:52:07.0,18:25:06.4,18:27:38.3
32974,36.641000,-87.436000,16:56:47.1,19:52:09.1,18:25:09.0,18:27:39.5
32975,36.919000,-86.503800,16:58:35.6,19:53:09.0,18:27:05.4,18:28:48.3
32976,36.872500,-86.448200,16:58:44.6,19:53:19.0,18:27:12.5,18:29:02.0
32980,36.954700,-86.427200,16:58:44.1,19:53:12.5,18:27:26.5,18:28:40.3
32981,36.977500,-86.390900,16:58:47.9,19:53:13.5,18:27:42.8,18:28:29.2
32983,36.968700,-86.480700,16:58:36.7,19:53:06.0,18:27:16.3,18:28:35.3
32984,36.988600,-86.486400,16:58:35.2,19:53:03.4,18:27:18.8,18:28:28.3
32986,36.962300,-86.467900,16:58:38.6,19:53:07.9,18:27:18.2,18:28:37.5
32987,36.901300,-86.390500,16:58:50.9,19:53:21.4,18:27:26.5,18:28:57.6
32988,36.952200,-86.495700,16:58:35.4,19:53:06.3,18:27:10.5,18:28:40.0
32990,36.647600,-86.568600,16:58:38.0,19:53:31.0,18:26:52.6,18:29:28.1
34636,44.574700,-118.492000,16:09:03.4,18:45:43.4,17:23:10.0,17:25:18.6
34655,44.750000,-122.000000,16:06:05.3,18:39:33.2,17:18:28.3,17:20:32.2
34666,44.986700,-122.990000,16:05:30.3,18:37:52.9,17:17:25.6,17:19:18.2
34667,44.986700,-122.990000,16:05:30.3,18:37:52.9,17:17:25.6,17:19:18.2
34674,45.028100,-122.984000,16:05:33.0,18:37:53.7,17:17:30.3,17:19:17.7
34701,44.359200,-123.061000,16:04:52.4,18:37:42.0,17:17:40.9,17:18:04.8
34707,45.000000,-124.000000,16:04:44.1,18:36:11.4,17:16:09.2,17:18:03.0
34708,45.000000,-124.000000,16:04:44.1,18:36:11.4,17:16:09.2,17:18:03.0
34748,44.000000,-117.000000,16:10:03.4,18:48:32.1,17:25:31.3,17:26:50.7
34754,44.404200,-122.076000,16:05:43.0,18:39:24.3,17:18:31.4,17:19:52.5
34762,44.496700,-117.369000,16:10:04.9,18:47:45.3,17:24:45.3,17:26:54.9
44018,38.903300,-92.102200,16:46:08.2,19:40:40.3,18:12:51.9,18:15:28.4
44981,43.083900,-106.398000,16:22:17.4,19:09:02.7,17:42:36.2,17:44:45.7
47883,34.000700,-81.034800,17:13:07.3,20:06:18.4,18:41:48.7,18:44:20.6
65160,36.930900,-86.415900,16:58:46.5,19:53:16.0,18:27:25.0,18:28:48.3
65161,36.930900,-86.415900,16:58:46.5,19:53:16.0,18:27:25.0,18:28:48.3
65162,36.930900,-86.415900,16:58:46.5,19:53:16.0,18:27:25.0,18:28:48.3
65163,36.960500,-86.493200,16:58:35.4,19:53:05.7,18:27:12.2,18:28:37.6
65164,36.960500,-86.493200,16:58:35.4,19:53:05.7,18:27:12.2,18:28:37.6
65165,36.960500,-86.493200,16:58:35.4,19:53:05.7,18:27:12.2,18:28:37.6
65169,36.845800,-86.887600,16:57:49.3,19:52:40.6,18:26:00.6,18:28:30.9
65170,36.845800,-86.887600,16:57:49.3,19:52:40.6,18:26:00.6,18:28:30.9
65171,36.845800,-86.887600,16:57:49.3,19:52:40.6,18:26:00.6,18:28:30.9
65303,39.972000,-95.544800,16:39:21.6,19:32:59.1,18:04:49.4,18:07:29.5
65304,39.972000,-95.544800,16:39:21.6,19:32:59.1,18:04:49.4,18:07:29.5
65305,39.972000,-95.544800,16:39:21.6,19:32:59.1,18:04:49.4,18:07:29.5
65306,39.972000,-95.544800,16:39:21.6,19:32:59.1,18:04:49.4,18:07:29.5
65637,38.724200,-90.557800,16:49:16.0,19:43:34.8,18:17:08.8,18:17:53.4
65638,38.724200,-90.557800,16:49:16.0,19:43:34.8,18:17:08.8,18:17:53.4
65639,38.724200,-90.557800,16:49:16.0,19:43:34.8,18:17:08.8,18:17:53.4
65640,38.724200,-90.557800,16:49:16.0,19:43:34.8,18:17:08.8,18:17:53.4
66643,44.690500,-124.064000,16:04:23.7,18:36:02.3,17:15:51.8,17:17:46.0
69445,45.071900,-122.687000,16:05:49.6,18:38:24.0,17:17:59.6,17:19:37.4
69446,45.071900,-122.687000,16:05:49.6,18:38:24.0,17:17:59.6,17:19:37.4
69447,45.071900,-122.687000,16:05:49.6,18:38:24.0,17:17:59.6,17:19:37.4
69448,45.071900,-122.687000,16:05:49.6,18:38:24.0,17:17:59.6,17:19:37.4
69449,45.071900,-122.687000,16:05:49.6,18:38:24.0,17:17:59.6,17:19:37.4
69535,44.401500,-122.737000,16:05:10.3,18:38:15.7,17:17:46.9,17:18:52.6
69536,44.401500,-122.737000,16:05:10.3,18:38:15.7,17:17:46.9,17:18:52.6
69670,36.123000,-85.553900,17:01:11.6,19:55:59.8,18:29:37.0,18:32:16.3
69671,36.123000,-85.553900,17:01:11.6,19:55:59.8,18:29:37.0,18:32:16.3
69811,36.091800,-87.005600,16:58:04.8,19:53:46.1,18:27:44.5,18:28:16.8
69812,36.091800,-87.005600,16:58:04.8,19:53:46.1,18:27:44.5,18:28:16.8
69813,36.091800,-87.005600,16:58:04.8,19:53:46.1,18:27:44.5,18:28:16.8
69907,39.242300,-94.447200,16:41:31.5,19:36:00.9,18:07:59.3,18:10:03.2
69908,39.242300,-94.447200,16:41:31.5,19:36:00.9,18:07:59.3,18:10:03.2
69909,39.242300,-94.447200,16:41:31.5,19:36:00.9,18:07:59.3,18:10:03.2
69910,39.284300,-94.433600,16:41:32.5,19:35:58.7,18:07:53.8,18:10:07.5
69911,39.284300,-94.433600,16:41:32.5,19:35:58.7,18:07:53.8,18:10:07.5
69912,39.284300,-94.433600,16:41:32.5,19:35:58.7,18:07:53.8,18:10:07.5
70035,35.849100,-84.151500,17:04:28.1,19:58:35.0,18:33:19.6,18:34:58.8
70036,35.849100,-84.151500,17:04:28.1,19:58:35.0,18:33:19.6,18:34:58.8
70046,36.174700,-85.463800,17:01:21.0,19:56:02.7,18:29:47.0,18:32:19.8
70047,36.174700,-85.463800,17:01:21.0,19:56:02.7,18:29:47.0,18:32:19.8
70077,35.466400,-84.372400,17:04:17.7,19:58:55.9,18:32:54.9,18:35:35.9
70078,35.466400,-84.372400,17:04:17.7,19:58:55.9,18:32:54.9,18:35:35.9
70101,38.720500,-90.507100,16:49:22.1,19:43:40.2,18:17:25.8,18:17:49.1
70102,38.720500,-90.507100,16:49:22.1,19:43:40.2,18:17:25.8,18:17:49.1
70103,38.720500,-90.507100,16:49:22.1,19:43:40.2,18:17:25.8,18:17:49.1
70104,38.720500,-90.507100,16:49:22.1,19:43:40.2,18:17:25.8,18:17:49.1
70972,35.257000,-83.689000,17:05:59.0,20:00:18.7,18:34:37.1,18:37:14.8
70973,35.257000,-83.689000,17:05:59.0,20:00:18.7,18:34:37.1,18:37:14.8
70974,35.257000,-83.689000,17:05:59.0,20:00:18.7,18:34:37.1,18:37:14.8
70986,44.918000,-123.296000,16:05:12.0,18:37:21.6,17:16:56.6,17:18:55.2
70987,44.918000,-123.296000,16:05:12.0,18:37:21.6,17:16:56.6,17:18:55.2
70988,44.918000,-123.296000,16:05:12.0,18:37:21.6,17:16:56.6,17:18:55.2
70989,44.918000,-123.296000,16:05:12.0,18:37:21.6,17:16:56.6,17:18:55.2
71121,43.159000,-111.034000,16:16:12.1,19:00:07.3,17:35:24.9,17:35:40.6
71122,43.159000,-111.034000,16:16:12.1,19:00:07.3,17:35:24.9,17:35:40.6
71123,43.159000,-111.034000,16:16:12.1,19:00:07.3,17:35:24.9,17:35:40.6
71124,43.159000,-111.034000,16:16:12.1,19:00:07.3,17:35:24.9,17:35:40.6
71125,43.159000,-111.034000,16:16:12.1,19:00:07.3,17:35:24.9,17:35:40.6
71126,43.159000,-111.034000,16:16:12.1,19:00:07.3,17:35:24.9,17:35:40.6
71490,37.977100,-89.053500,16:52:38.6,19:47:17.5,18:20:29.4,18:22:22.7
71491,37.977100,-89.053500,16:52:38.6,19:47:17.5,18:20:29.4,18:22:22.7
71492,37.977100,-89.053500,16:52:38.6,19:47:17.5,18:20:29.4,18:22:22.7
71493,37.977100,-89.053500,16:52:38.6,19:47:17.5,18:20:29.4,18:22:22.7
71494,37.977100,-89.053500,16:52:38.6,19:47:17.5,18:20:29.4,18:22:22.7
71806,42.741700,-105.372000,16:23:36.1,19:11:17.7,17:44:23.4,17:46:49.0
71807,42.741700,-105.372000,16:23:36.1,19:11:17.7,17:44:23.4,17:46:49.0
71837,35.919000,-84.123300,17:04:28.5,19:58:30.0,18:33:36.7,18:34:36.5
71838,35.919000,-84.123300,17:04:28.5,19:58:30.0,18:33:36.7,18:34:36.5
71887,44.865500,-124.038000,16:04:34.7,18:36:06.5,17:15:57.7,17:17:58.2
72015,43.513800,-112.013000,16:15:13.4,18:58:03.7,17:32:58.7,17:34:54.6
72016,43.513800,-112.013000,16:15:13.4,18:58:03.7,17:32:58.7,17:34:54.6
72017,43.513800,-112.013000,16:15:13.4,18:58:03.7,17:32:58.7,17:34:54.6
72141,38.831400,-93.769000,16:42:55.0,19:37:50.3,18:10:21.1,18:11:14.8
72142,38.831400,-93.769000,16:42:55.0,19:37:50.3,18:10:21.1,18:11:14.8
72143,38.831400,-93.769000,16:42:55.0,19:37:50.3,18:10:21.1,18:11:14.8
72173,44.665300,-123.135000,16:05:05.5,18:37:36.4,17:17:00.2,17:18:56.8
72174,44.665300,-123.135000,16:05:05.5,18:37:36.4,17:17:00.2,17:18:56.8
72175,44.665300,-123.135000,16:05:05.5,18:37:36.4,17:17:00.2,17:18:56.8
72176,44.665300,-123.135000,16:05:05.5,18:37:36.4,17:17:00.2,17:18:56.8
72324,34.712000,-83.440300,17:07:01.4,20:01:38.2,18:36:05.3,18:38:22.7
72325,34.712000,-83.440300,17:07:01.4,20:01:38.2,18:36:05.3,18:38:22.7
72326,34.712000,-83.440300,17:07:01.4,20:01:38.2,18:36:05.3,18:38:22.7
72350,44.117000,-115.990000,16:11:11.2,18:50:22.0,17:26:42.6,17:28:48.1
72351,44.117000,-115.990000,16:11:11.2,18:50:22.0,17:26:42.6,17:28:48.1
72352,44.117000,-115.990000,16:11:11.2,18:50:22.0,17:26:42.6,17:28:48.1
72353,44.117000,-115.990000,16:11:11.2,18:50:22.0,17:26:42.6,17:28:48.1
72354,44.117000,-115.990000,16:11:11.2,18:50:22.0,17:26:42.6,17:28:48.1
72355,44.117000,-115.990000,16:11:11.2,18:50:22.0,17:26:42.6,17:28:48.1
72406,44.751100,-122.935000,16:05:19.8,18:37:57.3,17:17:16.4,17:19:18.2
72407,44.751100,-122.935000,16:05:19.8,18:37:57.3,17:17:16.4,17:19:18.2
72408,44.751100,-122.935000,16:05:19.8,18:37:57.3,17:17:16.4,17:19:18.2
72409,44.751100,-122.935000,16:05:19.8,18:37:57.3,17:17:16.4,17:19:18.2
72410,44.751100,-122.935000,16:05:19.8,18:37:57.3,17:17:16.4,17:19:18.2
72640,40.755200,-96.606100,16:37:23.5,19:29:58.3,18:02:35.5,18:04:15.0
72641,40.755200,-96.606100,16:37:23.5,19:29:58.3,18:02:35.5,18:04:15.0
72642,40.755200,-96.606100,16:37:23.5,19:29:58.3,18:02:35.5,18:04:15.0
72643,40.755200,-96.606100,16:37:23.5,19:29:58.3,18:02:35.5,18:04:15.0
72679,44.652100,-123.204000,16:05:01.5,18:37:29.3,17:16:55.2,17:18:50.3
72680,44.652100,-123.204000,16:05:01.5,18:37:29.3,17:16:55.2,17:18:50.3
72681,44.652100,-123.204000,16:05:01.5,18:37:29.3,17:16:55.2,17:18:50.3
72682,44.652100,-123.204000,16:05:01.5,18:37:29.3,17:16:55.2,17:18:50.3
72709,36.023600,-86.718400,16:58:44.9,19:54:20.6,18:28:02.3,18:29:21.2
72710,36.023600,-86.718400,16:58:44.9,19:54:20.6,18:28:02.3,18:29:21.2
72711,36.023600,-86.718400,16:58:44.9,19:54:20.6,18:28:02.3,18:29:21.2
72778,40.790200,-96.631800,16:37:20.7,19:29:52.6,18:02:36.2,18:04:05.1
72779,40.790200,-96.631800,16:37:20.7,19:29:52.6,18:02:36.2,18:04:05.1
72780,40.790200,-96.631800,16:37:20.7,19:29:52.6,18:02:36.2,18:04:05.1
72781,40.790200,-96.631800,16:37:20.7,19:29:52.6,18:02:36.2,18:04:05.1
72884,44.961800,-123.107000,16:05:23.4,18:37:40.9,17:17:14.3,17:19:09.6
72885,44.961800,-123.107000,16:05:23.4,18:37:40.9,17:17:14.3,17:19:09.6
72886,44.961800,-123.107000,16:05:23.4,18:37:40.9,17:17:14.3,17:19:09.6
72887,44.961800,-123.107000,16:05:23.4,18:37:40.9,17:17:14.3,17:19:09.6
73054,45.033800,-123.014000,16:05:31.9,18:37:50.7,17:17:28.6,17:19:15.3
73055,45.033800,-123.014000,16:05:31.9,18:37:50.7,17:17:28.6,17:19:15.3
73056,45.033800,-123.014000,16:05:31.9,18:37:50.7,17:17:28.6,17:19:15.3
73057,45.033800,-123.014000,16:05:31.9,18:37:50.7,17:17:28.6,17:19:15.3
73058,34.941700,-82.405600,17:09:07.2,20:02:43.0,18:37:58.9,18:39:55.0
73059,34.941700,-82.405600,17:09:07.2,20:02:43.0,18:37:58.9,18:39:55.0
73060,34.941700,-82.405600,17:09:07.2,20:02:43.0,18:37:58.9,18:39:55.0
73061,34.941700,-82.405600,17:09:07.2,20:02:43.0,18:37:58.9,18:39:55.0
