id,latitude,longitude
12659,46.385200,25.644300
12660,44.480800,26.071400
12661,44.451800,26.084300
12662,44.441100,26.095500
12663,61.837800,8.569680
12664,46.487200,13.773800
12665,57.666000,15.855200
12666,67.551600,24.257300
12667,67.551900,24.257700
12668,67.580200,24.201900
12669,51.825300,-3.015450
12670,46.738800,13.079700
12671,48.249900,11.258200
12672,48.270400,11.071100
12673,46.898100,8.128670
12674,47.778500,10.617200
12675,47.651400,10.285800
12676,37.669400,21.438700
12677,58.394800,33.902600
12678,39.535200,2.720190
12679,39.535200,2.720110
12680,39.731700,3.236120
12681,50.611300,10.702900
12682,50.609500,10.695200
12683,50.846400,4.351800
12684,46.518000,14.771500
12685,46.515200,14.778500
12686,45.507700,6.706980
12687,50.374000,15.629100
12688,50.044200,19.934500
12689,49.844700,15.647800
12690,49.844300,15.707500
12691,52.605600,12.506400
12692,46.846600,14.497000
12693,46.747300,13.194300
12694,48.348300,14.762000
12695,46.773400,13.156000
12696,37.309700,-6.111920
12697,47.886200,15.287500
12698,36.919200,-3.474080
12699,47.448500,13.221300
12700,63.934600,-21.011600
12701,53.150600,8.237560
12702,49.230300,17.656800
12703,48.709100,9.005320
12704,49.272100,17.743800
12705,49.472100,17.109400
12706,38.097200,-1.866950
12707,47.915600,11.288700
12708,45.226100,13.594300
12709,42.589000,-0.537128
12710,41.642500,2.406180
12711,47.432000,13.521300
12712,47.390800,12.986100
12713,47.244400,13.566300
12714,47.458600,13.208700
12715,47.228600,13.168900
12716,47.305600,11.378000
12717,47.506200,11.665100
12718,47.183000,11.281000
12719,47.421100,10.983900
12720,46.962200,10.142900
12721,47.063600,11.679400
12722,47.269600,11.775300
12723,46.898300,11.060400
12724,47.490800,12.249000
12725,47.480300,12.197900
12726,46.987300,11.115300
12727,47.617800,12.579900
12728,47.715100,14.916700
12729,47.622400,15.833700
12730,47.063600,12.858500
12731,46.953700,14.684100
12732,46.566400,13.255200
12733,47.370600,13.725700
12734,47.110900,10.055600
12735,47.576300,13.024300
12736,47.348100,10.216100
12737,47.661800,11.793800
12738,47.901000,12.298300
12739,47.754000,12.356100
12740,46.738400,11.959400
12741,46.471000,7.518020
12742,46.833000,9.806020
12743,46.998700,8.796460
12744,46.547300,7.980160
12745,46.618300,7.938040
12746,46.521800,9.902050
12747,46.497300,7.336860
12748,46.819400,10.258200
12749,50.706400,15.808900
12750,50.771800,15.424700
12751,50.737500,15.452400
12752,50.305600,16.350600
12753,50.014100,17.318700
12754,50.086900,14.416500
12755,47.567800,10.761100
12756,47.862600,16.831900
12757,46.757500,8.218900
12758,47.517700,10.394100
12759,46.808900,8.027190
12760,46.792700,9.079860
12761,46.586700,9.553840
12762,47.054400,13.094600
12763,47.154400,13.060500
12764,45.770900,10.811700
12765,46.743100,9.162530
12766,47.421700,10.342300
12767,47.404400,10.295400
12768,47.417300,8.559740
12769,46.507700,9.819250
12770,46.969700,8.637170
12771,47.189600,12.684200
12772,47.207400,12.689100
12773,47.219400,12.696700
12774,47.157600,10.213000
12775,47.384100,10.968900
12776,47.554300,10.035800
12777,47.467700,13.626200
12778,46.396700,8.078650
12779,46.337200,7.479730
12780,45.983600,7.783070
12781,48.742700,13.896000
12782,47.102800,9.619530
12783,46.196300,6.136110
12784,48.142900,11.553700
12785,49.448200,11.063200
12786,49.761900,11.413400
12787,47.863700,12.367400
12788,47.645500,12.154100
12789,50.108600,10.989300
12790,47.451500,11.228400
12791,47.074800,11.452700
12792,46.690300,8.779710
12793,47.132000,10.232700
12794,47.138000,10.248900
12795,47.128700,10.263100
12796,47.104700,10.267900
12797,47.129300,13.651200
12798,47.082900,10.589400
12799,47.492400,10.072600
12800,47.204500,12.680500
12801,47.251100,13.549700
12802,47.262700,13.573800
12803,47.098200,11.663600
12804,47.249300,11.758500
12805,47.136400,11.872900
12806,47.923500,15.471100
12807,46.380100,8.033190
12808,47.060000,10.593200
12809,47.492100,10.536100
12810,47.016400,10.492300
12811,50.432700,15.243500
12812,50.681400,15.543900
12813,50.630900,15.788600
12814,47.667200,14.175300
12815,47.080200,9.289920
12816,46.979800,9.436290
12817,47.731900,12.875900
12818,51.015400,5.768150
12819,48.643900,14.221000
12820,47.560100,7.591690
12821,47.402800,10.903300
12822,47.373800,10.891100
12823,47.244700,12.035000
12824,50.696100,15.741200
12825,50.009600,16.693500
12826,50.123800,16.792800
12827,49.407900,18.932300
12828,48.953400,19.589400
12829,49.014800,18.808800
12830,48.869000,19.222200
12831,49.012200,19.008900
12832,48.887900,20.895300
12833,47.505300,12.422600
12834,46.325800,7.206040
12835,41.064000,1.063000
12836,49.136400,20.216500
12837,47.241200,13.562900
12838,46.987600,11.107500
12839,49.052400,13.109800
12840,47.048400,10.548000
12841,49.228100,19.035700
12842,47.212300,10.931600
12843,49.100100,19.446200
12844,49.052900,19.265900
12845,47.521900,16.013100
12846,46.965600,10.958200
12847,51.209100,3.224690
12848,51.209100,3.224690
12849,51.209100,3.224690
12850,47.862500,15.153600
12851,47.184700,11.745700
12852,51.230500,5.308920
12853,50.833400,5.518790
12854,47.793200,13.022400
12855,49.187700,20.233000
12856,49.231200,19.711300
12857,48.878000,19.235900
12858,49.059700,20.308500
12859,46.772200,9.848640
12860,48.015600,9.104560
12861,45.575000,10.708300
12862,47.215700,10.137700
12863,48.859800,18.858600
12864,47.400200,13.413500
12865,46.991800,10.322900
12866,42.570700,-0.549638
12867,42.573900,-0.552406
12868,45.901700,6.124060
12869,43.323400,-8.811450
12870,47.921000,9.754190
12871,45.906600,16.117100
12872,45.799900,15.702000
12873,45.848800,15.962000
12874,45.802300,16.111200
12875,45.699900,9.030420
12876,46.468200,10.346500
12877,43.290100,-8.704150
12878,50.810100,13.102200
12879,46.497500,7.714100
12880,46.502000,7.696940
12881,46.943400,8.389580
12882,53.837100,10.709100
12883,54.190100,11.064000
12884,47.921300,12.793700
12885,47.703300,11.759500
12886,47.645200,11.743700
12887,54.761700,9.174700
12888,47.413700,9.742910
12889,46.747500,13.197600
12890,46.774900,11.054900
12891,46.794900,11.089800
12892,46.629100,13.445800
12893,45.318400,14.270800
12894,45.032000,15.236100
12895,47.559500,10.778700
12896,50.926800,5.335200
12897,45.325400,14.442300
12898,45.327800,14.449000
12899,52.200300,8.589230
12900,45.332500,14.455200
12901,45.330900,14.433200
12902,45.326200,14.450100
12903,45.326500,14.448800
12904,45.330700,14.430400
12905,45.327400,14.439400
12906,45.325100,14.448800
12907,45.326000,14.438900
12908,45.325600,14.442100
12909,45.327400,14.437400
12910,45.329100,14.442400
12911,45.324300,14.445400
12912,45.337300,14.432500
12913,48.703300,9.653780
12914,51.890100,9.861650
12915,46.544300,11.616300
12916,40.540200,21.499500
12917,49.949700,-6.359710
12918,47.593400,11.318800
12919,47.225900,12.137700
12920,46.843200,11.592700
12921,46.841800,11.592400
12922,43.949300,17.188800
12923,45.686700,11.196500
12924,46.387300,12.113900
12925,46.835500,9.215620
12926,47.081900,9.066120
12927,58.010900,56.232600
12928,28.050600,-16.719600
12929,47.105500,6.841010
12930,47.072900,10.488200
12931,47.138500,10.565100
12932,47.069800,10.491100
12933,41.842500,3.127680
12934,41.888100,3.184600
12935,41.887900,3.183410
12936,41.917300,3.209060
12937,60.891700,26.345200
12938,60.042900,24.013400
12939,63.859000,23.115400
12940,46.186200,8.866720
12941,49.392600,8.387030
12942,28.662500,-17.787200
12943,28.502400,-17.864300
12944,47.999100,14.776100
12945,53.360000,5.214090
12946,51.843700,6.858410
12947,52.348800,9.796890
12948,51.629800,7.331860
12949,44.469900,11.011200
12950,47.209200,10.140800
12951,62.006700,7.635500
12952,61.624600,8.404200
12953,47.931500,21.036500
12954,55.717200,21.117500
12955,38.870200,-0.011030
12956,38.843700,0.112267
12957,49.903900,18.357800
12958,51.383300,7.383820
12959,51.400000,7.161940
12960,51.489200,8.058060
12961,51.150000,7.687390
12962,51.378000,6.270020
12963,40.439100,-3.672180
12964,40.532300,-3.639910
12965,40.546100,-3.607680
12966,40.621600,-3.584980
12967,40.428000,-3.695710
12968,50.265100,10.992000
12969,50.265000,10.992000
12970,40.428800,-3.701790
12971,54.294300,9.682040
12972,43.466900,-3.763880
12973,53.082200,8.789360
12974,67.899800,13.038000
12975,45.312100,23.684200
12976,40.964200,8.209180
12977,40.042700,9.299930
12978,40.546800,8.320980
12979,46.135300,7.316780
12980,61.455100,9.867270
12981,51.030300,7.845170
12982,51.029000,7.842920
12983,51.029900,7.841860
12984,42.544300,8.802440
12985,47.101000,9.472210
12986,56.960000,-2.202030
12987,50.407300,-4.206800
12988,57.274000,-5.516120
12989,47.235200,13.221600
12990,46.314200,6.870530
12991,45.289500,23.691200
12992,49.494700,11.079400
12993,55.204000,34.295100
12994,44.954400,7.206520
12995,44.889800,7.049620
12996,44.817400,7.096480
12997,44.959500,6.866280
12998,45.296600,23.682300
12999,43.453900,-3.811910
13000,43.452300,-3.823220
13001,43.453700,-3.811990
13002,44.919600,7.249090
13003,45.030100,6.832040
13004,45.078000,6.700970
13005,50.233100,16.449400
13006,48.157600,19.789100
13007,47.159400,10.608100
13008,51.281800,7.034260
13009,53.406300,-2.981980
13010,51.718700,8.754900
13011,45.751700,21.216400
13012,50.564000,6.211470
13013,50.564000,6.211480
13014,45.029900,5.569840
13015,46.403500,9.364470
13016,40.419600,-3.699670
13017,40.449100,-3.741790
13018,40.410400,-3.655490
13019,40.414500,-3.627720
13020,50.879100,9.697040
13021,38.735800,16.159400
13022,45.058900,9.703800
13023,51.718900,8.755220
13024,47.181600,7.411530
13025,41.387400,2.197410
13026,41.387600,2.197700
13027,41.364700,2.135690
13028,41.380400,2.142940
13029,62.568000,7.686740
13030,61.247500,8.905960
13031,57.301000,-5.718020
13032,49.917400,10.907600
13033,47.390600,8.690550
13034,37.126400,-7.650200
13035,37.974300,-0.678020
13036,28.481400,-16.410300
13037,46.286900,12.438100
13038,41.906100,16.151000
13039,28.101800,-16.679300
13040,50.785400,9.767670
13041,61.208300,6.535490
13042,59.965900,10.656800
13043,53.890800,8.675070
13044,53.862700,8.595430
13045,53.586000,6.657590
13046,52.264900,10.523200
13047,50.977800,11.028500
13048,50.556200,15.907000
13049,48.210400,16.360900
13050,48.209200,16.372800
13051,48.209200,16.372800
13052,48.210100,16.361500
13053,48.205500,16.361300
13054,48.006900,7.835890
13055,48.006900,7.835890
13056,47.981100,7.847960
13057,47.981100,7.847960
13058,47.557100,7.583970
13059,47.269900,10.403700
13060,46.694800,8.595760
13061,46.609500,14.278100
13062,46.524500,13.726100
13063,46.519700,13.732700
13064,45.541300,10.225300
13065,48.998900,8.472690
13066,47.119700,13.130000
13067,47.137400,13.123200
13068,47.249800,13.554200
13069,47.066700,15.450000
13070,46.483900,13.789400
13071,46.483900,13.789400
13072,50.527800,13.572900
13073,50.088600,14.396600
13074,47.067400,8.649910
13075,54.366500,-3.051160
13076,56.352500,-2.817600
13077,46.600200,7.536490
13078,46.670700,7.285060
13079,53.712600,7.150490
13080,50.229100,16.456700
13081,50.699000,15.734600
13082,60.601800,7.503640
13083,60.861900,7.113300
13084,65.358100,26.995700
13085,40.412500,-3.693810
13086,40.417700,-3.699450
13087,40.424300,-3.668830
13088,44.427100,26.104800
13089,46.778500,6.640910
13090,47.656600,19.017300
13091,46.689800,9.358980
13092,49.022700,12.094400
13093,46.522800,6.683720
13094,46.526900,6.651180
13095,45.760300,11.006000
13096,61.307200,12.246300
13097,68.130200,23.929600
13098,67.944300,23.779900
13099,48.653100,8.240260
13100,49.999600,8.273310
13101,46.846100,11.683300
13102,46.859000,11.687000
13103,47.407400,10.948900
13104,47.402300,10.954200
13105,47.437100,12.212900
13106,50.729700,6.512660
13107,47.973100,10.182400
13108,48.675100,9.468890
13109,40.804600,-3.970610
13110,40.795800,-3.972550
13111,40.795900,-3.972440
13112,40.804900,-3.970800
13113,67.867800,18.617300
13114,47.379900,15.092600
13115,47.737700,13.447400
13116,38.633300,-1.150300
13117,52.502600,8.354090
13118,51.187000,8.468910
13119,54.126300,8.861550
13120,54.126000,8.864590
13121,46.182200,6.831440
13122,46.182900,6.831630
13123,46.236400,6.857640
13124,46.810400,7.889210
13125,51.531200,46.062300
13126,47.843600,12.954600
13127,46.943200,10.359200
13128,50.001100,12.084500
13129,45.525100,10.145000
13130,48.666100,7.328090
13131,63.468200,10.925200
13132,62.395200,6.588880
13133,40.362300,-3.758400
13134,40.422100,-3.691450
13135,40.391000,-3.695050
13136,40.430000,-3.679810
13137,62.336800,6.762770
13138,46.483300,6.909980
13139,40.460500,-3.698440
13140,40.446100,-3.691410
13141,40.469500,-3.638300
13142,45.423900,6.594800
13143,63.153100,14.358000
13144,54.513200,13.163700
13145,54.513100,13.164000
13146,54.569200,13.109100
13147,54.316400,13.094700
13148,49.082800,19.612900
13149,65.613000,11.843300
13150,64.830300,10.744600
13151,65.118400,9.777830
13152,64.848900,10.788600
13153,64.876900,10.766600
13154,64.858300,10.656700
13155,46.744300,8.179920
13156,47.902200,20.376300
13157,45.769800,4.830900
13158,45.769800,4.830870
13159,60.385600,5.318240
13160,60.376000,5.339530
13161,46.501000,11.365900
13162,49.040600,19.723500
13163,45.662600,8.086450
13164,50.719600,-2.936980
13165,47.638500,7.985560
13166,46.746100,12.001400
13167,46.862700,10.908400
13168,46.863200,10.900200
13169,46.861300,10.915200
13170,46.853100,10.893300
13171,46.765500,13.155400
13172,46.566700,13.298800
13173,46.564400,13.295200
13174,46.566000,13.294100
13175,46.695500,13.913600
13176,46.694600,13.923500
13177,46.687300,13.906900
13178,46.627300,13.446600
13179,48.323900,14.258400
13180,48.323200,14.257800
13181,46.616100,13.848300
13182,46.614800,13.847300
13183,46.608400,13.853800
13184,46.614800,13.850100
13185,46.616400,13.844700
13186,46.674800,13.981600
13187,46.671700,13.975800
13188,46.677000,13.977400
13189,46.657200,13.894000
13190,46.658200,13.895300
13191,46.656800,13.895600
13192,46.643000,13.897000
13193,46.694700,11.441200
13194,46.695100,11.438200
13195,46.695200,11.440800
13196,46.694500,11.440500
13197,46.694200,11.441000
13198,46.700700,11.456500
13199,47.197800,15.465800
13200,46.632100,13.446000
13201,46.632000,13.447100
13202,46.632100,13.444800
13203,46.632000,13.449500
13204,47.516800,14.962200
13205,47.062500,14.694900
13206,46.593400,13.710200
13207,46.592900,13.711100
13208,46.750500,14.614100
13209,46.736800,14.599900
13210,46.694100,12.991400
13211,46.690600,13.001600
13212,47.381200,8.510160
13213,47.347600,13.527300
13214,62.366400,17.315600
13215,51.957600,7.614590
13216,46.888200,8.631860
13217,46.669800,21.094500
13218,46.913800,8.367330
13219,47.210000,7.507940
13220,65.870400,-18.078300
13221,65.892100,-18.090400
13222,46.377900,7.625840
13223,50.426000,10.729800
13224,46.385000,6.856800
13225,44.172700,28.637100
13226,48.125500,8.332010
13227,47.036100,10.570200
13228,49.563700,19.348900
13229,42.385000,9.528560
13230,45.408000,6.629000
13231,45.374100,6.576130
13232,49.567300,19.353500
13233,49.565400,19.350100
13234,46.724800,14.340400
13235,46.632100,14.144600
13236,46.944300,14.021900
13237,46.703000,13.412500
13238,47.419500,13.905500
13239,47.421800,13.906800
13240,46.486300,14.230300
13241,46.486000,14.229000
13242,46.674700,12.996800
13243,46.865500,13.997600
13244,46.784600,14.420400
13245,51.020400,7.372880
13246,46.010100,8.960040
13247,47.359300,13.595200
13248,46.786300,9.818390
13249,49.082700,19.604400
13250,49.082800,19.612100
13251,49.082800,19.612200
13252,49.077600,19.643300
13253,48.971200,19.597300
13254,48.963200,19.585700
13255,47.590900,12.999300
13256,47.592000,12.993700
13257,47.589700,12.991500
13258,47.654400,13.010500
13259,51.505500,45.951400
13260,46.115900,11.108600
13261,46.112200,11.108900
13262,46.861300,9.541990
13263,41.018900,16.221900
13264,53.455900,-2.288000
13265,65.927200,-18.198900
13266,46.786700,9.832340
13267,54.095400,13.451900
13268,44.836000,11.618700
13269,44.835700,11.619400
13270,44.835700,11.618800
13271,44.835700,11.619100
13272,57.623200,39.888800
13273,48.963300,18.610100
13274,46.872200,7.653730
13275,39.305200,8.522970
13276,44.349800,9.153840
13277,44.271300,9.399310
13278,43.244100,5.369980
13279,49.632700,15.909500
13280,57.636000,39.866300
13281,53.184300,8.019800
13282,55.941000,37.491200
13283,38.579000,16.331600
13284,44.647900,7.654850
13285,57.592300,39.863900
13286,57.637700,39.857900
13287,57.637700,39.857800
13288,50.016800,8.590660
13289,50.035800,15.779400
13290,47.505100,19.063600
13291,47.505600,19.063400
13292,47.514600,19.038100
13293,47.514400,19.036200
13294,47.487400,19.024500
13295,47.487500,19.024300
13296,49.999300,8.006030
13297,46.396600,7.097250
13298,44.838000,10.546500
13299,53.959100,14.164600
13300,50.827800,5.726970
13301,46.962700,8.505420
13302,51.072400,11.041500
13303,51.215600,8.919500
13304,49.618200,6.142220
13305,50.953800,14.072200
13306,50.911500,14.166000
13307,55.814900,37.501200
13308,55.869900,37.461200
13309,45.685800,11.081600
13310,43.890200,10.732800
13311,47.604300,10.633400
13312,47.604300,10.633400
13313,50.911500,14.166100
13314,50.887700,14.199400
13315,47.709200,11.161400
13316,53.350600,-2.737660
13317,46.069300,23.564300
13318,37.651500,20.829500
13319,48.994900,15.051900
13320,46.407600,9.698370
13321,46.439000,9.811820
13322,47.843600,7.928140
13323,47.920300,8.217760
13324,52.604400,39.573500
13325,41.713600,14.139100
13326,42.366400,13.409700
13327,67.525800,24.119800
13328,59.060600,10.982200
13329,49.360100,16.026200
13330,51.717300,8.756060
13331,46.140600,10.965500
13332,37.185600,-3.607060
13333,47.919100,9.736980
13334,45.899000,8.596010
13335,60.394500,5.342830
13336,50.668500,17.922300
13337,51.395600,8.568050
13338,45.497600,25.582000
13339,49.891700,10.887100
13340,47.328400,9.884840
13341,46.248700,9.147480
13342,53.244800,34.367500
13343,53.991100,10.666000
13344,55.809800,37.506100
13345,49.329600,11.023600
13346,46.352600,7.522370
13347,46.369700,7.488900
13348,46.337400,7.479710
13349,51.126500,7.354520
13350,45.969600,14.065200
13351,47.269800,-2.350520
13352,65.747800,-19.647900
13353,52.164400,10.540400
13354,47.166300,8.515780
13355,52.732100,15.238400
13356,49.455100,17.448800
13357,48.185000,16.419200
13358,53.542800,9.992170
13359,48.059800,8.456810
13360,48.063700,8.536440
13361,50.676100,17.955800
13362,50.478500,5.912750
13363,45.469600,9.177790
13364,41.831500,12.890700
13365,51.123500,7.378450
13366,41.362800,2.050490
13367,42.814500,10.329700
13368,43.967600,12.750300
13369,46.061200,11.110700
13370,46.086200,11.106700
13371,62.563700,25.854000
13372,45.883300,14.003900
13373,45.550300,13.877000
13374,45.945000,13.644200
13375,47.840500,16.058500
13376,45.809100,6.550810
13377,46.281300,16.604400
13378,44.406300,4.411010
13379,46.027800,14.441000
13380,46.027800,14.441000
13381,46.005500,14.360900
13382,46.005500,14.360900
13383,45.977400,14.309500
13384,45.968700,14.302100
13385,45.940700,14.277000
13386,45.908800,14.256000
13387,45.896400,14.255600
13388,45.838000,14.294400
13389,45.823300,14.288000
13390,45.823300,14.288000
13391,45.761800,14.197300
13392,45.761800,14.197300
13393,45.752500,14.045900
13394,45.752500,14.045900
13395,45.879400,13.904200
13396,45.879400,13.904200
13397,45.884800,13.867500
13398,45.894100,13.793100
13399,45.918100,13.705300
13400,45.668700,14.191000
13401,45.757600,14.045800
13402,46.011800,13.791800
13403,46.096500,14.101300
13404,46.418700,13.579100
13405,46.090900,14.587300
13406,46.090900,14.587300
13407,46.170700,14.723300
13408,46.170700,14.723300
13409,46.170400,14.775500
13410,46.257300,14.999400
13411,46.257300,14.999400
13412,46.254300,15.284400
13413,46.258100,15.367100
13414,46.282300,15.425100
13415,46.282300,15.425100
13416,46.306200,15.448200
13417,46.306200,15.448200
13418,46.340100,15.477500
13419,46.340100,15.477500
13420,46.397000,15.600600
13421,46.397000,15.600600
13422,46.462100,15.657100
13423,46.492900,15.669000
13424,46.492900,15.669000
13425,46.517800,15.680100
13426,46.614500,15.661400
13427,46.614500,15.661400
13428,46.621400,15.658200
13429,46.677200,15.648400
13430,46.677200,15.648400
13431,46.250300,15.075400
13432,46.184100,14.869700
13433,46.139900,15.141600
13434,46.435700,15.190300
13435,46.501900,15.703000
13436,46.370700,15.866200
13437,46.317600,15.874300
13438,46.336400,15.876400
13439,46.599900,15.856900
13440,46.599900,15.856900
13441,46.660200,16.014100
13442,46.244800,15.575200
13443,46.272400,15.867300
13444,46.272400,15.867300
13445,46.272400,15.867300
13446,46.449600,13.995900
13447,46.418900,14.090100
13448,46.418900,14.090100
13449,46.400600,14.131200
13450,46.400600,14.131200
13451,46.381000,14.148700
13452,46.381000,14.148700
13453,46.323000,14.232600
13454,46.323000,14.232600
13455,46.195600,14.472200
13456,46.195600,14.472200
13457,46.309500,14.279300
13458,46.309500,14.279300
13459,46.313300,14.270200
13460,46.104600,14.469000
13461,46.104600,14.469000
13462,46.104600,14.469000
13463,46.123300,14.481300
13464,46.123300,14.481300
13465,46.070100,14.458600
13466,46.070100,14.458600
13467,46.070100,14.458600
13468,46.070100,14.458600
13469,46.340600,14.209400
13470,46.429500,14.269100
13471,46.147400,14.409300
13472,46.517700,13.751600
13473,46.237700,14.350100
13474,46.007500,14.567200
13475,46.007500,14.567200
13476,45.981600,14.601000
13477,45.981600,14.601000
13478,45.987700,14.595000
13479,45.987700,14.595000
13480,45.961100,14.724500
13481,45.961100,14.724500
13482,45.966100,14.706100
13483,45.966100,14.706100
13484,45.928600,14.851300
13485,45.928600,14.851300
13486,45.913000,14.957800
13487,45.913000,14.957800
13488,45.864400,15.129000
13489,45.850800,15.145600
13490,45.842500,15.219100
13491,45.842500,15.219100
13492,45.850000,15.241300
13493,45.850000,15.241300
13494,45.854800,15.251100
13495,45.912900,15.466400
13496,45.912900,15.466400
13497,45.850400,15.688600
13498,45.498200,14.892400
13499,45.723400,15.233600
13500,45.639800,15.321400
13501,46.013100,14.550400
13502,46.013100,14.550400
13503,46.013100,14.550400
13504,46.028000,14.484100
13505,46.063000,14.575300
13506,46.063000,14.575300
13507,46.054100,14.574100
13508,46.024600,14.565900
13509,46.024600,14.565900
13510,46.057400,14.453800
13511,46.057400,14.453800
13512,46.036400,14.459600
13513,46.036400,14.459600
13514,46.036400,14.459600
13515,46.073500,14.465000
13516,46.073500,14.465000
13517,46.040300,14.448400
13518,46.040300,14.448400
13519,46.075300,14.468400
13520,46.082100,14.489000
13521,46.080600,14.527400
13522,45.951300,14.572500
13523,46.271700,12.006200
13524,46.010100,13.791200
13525,45.927900,14.044000
13526,46.690300,10.543100
13527,60.030600,30.637000
13528,50.867000,20.602200
13529,49.402100,11.172000
13530,45.289600,21.887400
13531,46.293100,16.397400
13532,51.826700,-2.487370
13533,51.534800,0.714133
13534,53.138600,12.443900
13535,46.331800,6.955030
13536,48.225100,16.382800
13537,41.613500,0.625556
13538,41.613800,0.626049
13539,41.617600,0.630003
13540,50.579400,9.018500
13541,41.697100,2.844730
13542,47.761800,8.128760
13543,54.080000,12.113600
13544,45.082000,13.633600
13545,38.781500,-9.110930
13546,49.395800,10.884900
13547,42.151800,-2.889230
13548,57.683200,14.689200
13549,53.705400,7.816690
13550,55.947200,-3.207790
13551,53.345600,-6.258770
13552,52.373300,4.883590
13553,50.560400,15.913500
13554,66.560800,23.838100
13555,47.318300,9.572240
13556,39.584100,2.626080
13557,39.581600,2.622730
13558,39.573800,2.610800
13559,41.408600,2.012210
13560,41.396400,1.968780
13561,41.530700,2.092210
13562,41.505500,2.135470
13563,41.483900,2.160360
13564,41.510200,2.204260
13565,41.463100,2.180270
13566,41.485200,2.184390
13567,41.488700,2.299920
13568,41.376200,2.087750
13569,41.267500,1.958660
13570,41.465600,2.274940
13571,41.432300,2.224260
13572,41.428200,2.219580
13573,41.339600,2.101310
13574,41.333400,2.090150
13575,41.300500,2.052730
13576,41.269700,1.988530
13577,45.539900,9.645130
13578,39.557000,16.118000
13579,39.565800,16.057000
13580,49.606500,15.578900
13581,47.662800,9.172210
13582,44.578200,11.357400
13583,41.869200,2.111980
13584,47.502400,19.031800
13585,47.515800,19.061300
13586,47.595600,19.063300
13587,51.960200,7.607340
13588,50.477000,21.554100
13589,47.202300,18.365000
13590,45.195000,5.709240
13591,50.561700,15.915500
13592,45.430500,12.330000
13593,50.564600,13.430700
13594,56.137800,40.388700
13595,39.087100,17.120100
13596,48.852500,9.120800
13597,48.850700,9.122600
13598,48.850400,9.119420
13599,48.805700,9.040550
13600,48.813400,8.916860
13601,48.813200,8.917590
13602,48.726700,9.068060
13603,48.726600,9.067970
13604,48.726800,9.068010
13605,48.726600,9.068060
13606,47.843400,7.928230
13607,44.532200,14.468400
13608,56.298100,90.530000
13609,39.863000,-4.024580
13610,60.377000,6.722690
13611,47.560100,19.098800
13612,43.931500,28.630400
13613,69.908100,27.027500
13614,68.419500,27.412400
13615,47.644100,11.360100
13616,48.000000,11.168100
13617,45.842800,10.827200
13618,46.780900,-2.067390
13619,67.738400,26.759300
13620,37.295500,-6.160310
13621,48.026600,10.254700
13622,50.436700,15.352600
13623,50.465200,15.495400
13624,50.690200,15.768000
13625,50.568700,15.679500
13626,45.677300,3.825920
13627,45.661200,3.812080
13628,54.754200,8.292700
13629,54.846100,8.298030
13630,54.800100,8.292320
13631,54.852700,8.293150
13632,52.964300,4.777510
13633,58.142100,8.071570
13634,56.137500,40.389200
13635,70.040900,22.943600
13636,46.754700,17.248600
13637,48.130100,11.584300
13638,46.928300,26.368000
13639,46.558700,7.893590
13640,47.698900,10.228900
13641,56.476000,84.950300
13642,56.456600,84.951400
13643,56.459600,84.970700
13644,56.475400,84.950500
13645,54.974700,73.388300
13646,54.983200,73.329300
13647,49.474200,8.669970
13648,49.473800,8.664970
13649,49.456300,16.337300
13650,37.397600,24.952000
13651,45.808000,10.070400
13652,45.532800,2.776280
13653,45.541200,2.814560
13654,45.541300,2.813190
13655,45.508800,2.853790
13656,50.795800,15.142000
13657,49.803000,15.740100
13658,49.912600,16.611900
13659,39.639700,20.862100
13660,51.601900,-2.925440
13661,50.734700,15.697300
13662,43.548500,-6.719080
13663,44.990600,8.671470
13664,46.739700,7.631610
13665,49.132900,9.202420
13666,50.151700,-5.061480
13667,47.855900,8.029920
13668,45.748300,21.218000
13669,40.645800,-0.199814
13670,43.886100,28.610500
13671,45.860700,22.909300
13672,50.151800,-5.061300
13673,50.978700,7.574480
13674,50.640100,3.083380
13675,51.609500,-3.034210
13676,51.590200,-3.030600
13677,50.984100,9.826870
13678,55.613100,12.618100
13679,49.347900,16.418500
13680,51.202600,8.569830
13681,66.051900,17.888500
13682,56.879400,16.655300
13683,51.961900,7.627840
13684,48.749100,8.550720
13685,40.621400,-0.098700
13686,40.465300,0.180159
13687,40.030600,-0.050329
13688,40.202100,-0.417888
13689,53.785700,-2.407920
13690,40.060700,-1.285890
13691,39.912400,-0.572389
13692,39.858700,-0.069378
13693,50.403300,30.652300
13694,62.074300,35.227300
13695,39.485900,-1.101330
13696,61.376800,17.105900
13697,48.796400,8.491070
13698,40.469300,0.477390
13699,40.412500,0.431868
13700,47.208100,9.478860
13701,40.251200,0.286020
13702,40.082500,0.142940
13703,49.052200,15.809100
13704,40.058000,0.087507
13705,40.045200,0.063751
13706,39.971300,0.013100
13707,39.985800,-0.037715
13708,55.947400,37.506400
13709,55.952000,37.497600
13710,55.948700,37.492500
13711,55.944800,37.506700
13712,51.961900,7.627900
13713,47.649000,12.167100
13714,39.679500,-0.203708
13715,39.661500,-0.210140
13716,39.564800,-0.282592
13717,39.464300,-0.323163
13718,39.457600,-0.349450
13719,39.320500,-0.301480
13720,39.452600,-0.345865
13721,39.464800,-0.358611
13722,49.413500,8.708700
13723,46.947900,7.443510
13724,51.798600,8.024810
13725,53.145200,29.225700
13726,50.098000,14.409400
